1855,2107,"Gil Coggins",NULL,"Male","1928-08-23T00:00:00","Northeast US","New York, NY","Coggins","Alvin Gilbert",NULL
15738,17549,"Porky Cohen","Zalman Cohen","Male","1924-06-02T00:00:00","Northeast US","Springfield, Massachusetts","Cohen","Porky","1924-06-02T00:00:00"
1590,1807,"Al Cohn",NULL,"Male","1925-11-24T00:00:00","Northeast US","New York, NY","Cohn","Al","1988-02-18T00:00:00"
18711,20792,"Daniel Coimbra",NULL,"Male",NULL,"Brazil",NULL,"Coimbra","Daniel",NULL
900,1034,"Henry Coker",NULL,"Male","1919-12-24T00:00:00","Southern US","Dallas, TX","Coker","Henry",NULL
18934,21124,"Dolo Coker","Charles Mitchell “Dolo” Coker","Male","1927-11-16T00:00:00",NULL,"Hartford, CT","Coker","Dolo","1983-04-13T00:00:00"
10352,11649,"Cozy Cole","William Randolph Cole","Male","1909-10-17T00:00:00","USA","East Orange, New Jersey","Cole","Cozy ","1909-10-17T00:00:00"
18117,20126,"Bob Cole","Robbert Allen Cole","Male","1868-07-01T00:00:00",NULL,NULL,"Cole","Bob","1868-07-01T00:00:00"
12927,14479,"Dave Coleman",NULL,"Male",NULL,NULL,NULL,"Coleman","Dave",NULL
14366,16024,"Bill Coleman",NULL,"Male","1904-08-04T00:00:00","USA","Paris, Kentucky","Coleman","Bill","1904-08-04T00:00:00"
11115,12451,"Earl Coleman",NULL,"Male","1925-08-12T00:00:00","USA","Port Huron, Michigan","Coleman","Earl","1925-08-12T00:00:00"
1052,1220,"George Coleman",NULL,"Male",NULL,NULL,NULL,"Coleman","George",NULL
864,997,"Ornette Coleman",NULL,"Male","1930-03-09T00:00:00","Southern US","Fort Worth, TX","Coleman","Ornette",NULL
3860,4230,"Johnny Coles",NULL,"Male","1926-07-03T00:00:00","USA","Trenton, New Jersey","Coles","Johnny",NULL
6931,7908,"Buddy Collette","William Marcel Collette","Male","1921-08-06T00:00:00","USA","Los Angeles, California","Collette","Buddy","1921-08-06T00:00:00"
9606,10854,"Bob Collier",NULL,"Male",NULL,NULL,NULL,"Collier","Bob",NULL
15372,17154,"Rudy Collins",NULL,"Male","1934-07-24T00:00:00",NULL,"New York, NY","Collins","Rudy","1934-07-24T00:00:00"
14256,15910,"Bob Collins",NULL,"Male",NULL,NULL,NULL,"Collins","Bob",NULL
14793,16512,"Junior Collins",NULL,"Male",NULL,NULL,NULL,"Collins","Junior",NULL
16439,18327,"Lee Collins",NULL,"Male","1901-10-17T00:00:00","Southern US","New Orleans, Louisiana","Collins","Lee","1901-10-17T00:00:00"
7843,8906,"John Collins",NULL,"Male","1912-09-12T00:00:00","Chicago","Montgomery AL","Collins","John","2001-10-04T00:00:00"
9724,10978,"Shad Collins","Lester Rallinston Collins","Male","1910-06-27T00:00:00","USA","Elizabeth, New Jersey","Collins","Shad","1910-06-27T00:00:00"
3002,3317,"Burt Collins",NULL,"Male","1931-03-27T00:00:00",NULL,"Philadelphia, PA","Collins","Burt",NULL
17468,19437,"Eugenio Colombo",NULL,"Male","1953-01-01T00:00:00","Italy",NULL,"Colombo","Eugenio","1953-01-01T00:00:00"
5195,5713,"Alice Coltrane","Alice McLeod","Female","1937-08-27T00:00:00",NULL,"Detroit, MI","Coltrane","Alice ",NULL
148,160,"John Coltrane","Trane","Male","1926-09-23T00:00:00","Southeast US","Hamlet, NC","Coltrane","John",NULL
18417,20433,"Tony Colucca",NULL,"Male",NULL,NULL,NULL,"Colucca","Tony",NULL
11553,12900,"Russ Columbo",NULL,"Male","1908-01-14T00:00:00","USA","Camden, New Jersey","Columbo","Russ","1908-01-14T00:00:00"
4882,5370,"Stuff Combe",NULL,"Male","1924-03-12T00:00:00",NULL,"Switzerland","Combe","Stuff",NULL
4327,4751,"Philippe Combelle",NULL,"Male","1939-07-14T00:00:00","Europe","Paris, France","Combelle","Philippe",NULL
106,118,"Betty Comden",NULL,"Female",NULL,NULL,NULL,"Comden","Betty",NULL
9119,20655,"Leon Comegys",NULL,"Male",NULL,NULL,NULL,"Comegys","Leon",NULL
9119,20655,"Leon Comegys",NULL,"Male","1917-06-07T00:00:00","Mid-Atlantic US","Maryland","Comegys","Leon","1917-06-07T00:00:00"
8970,10120,"Joe Comfort",NULL,"Male","1917-07-18T00:00:00","USA","Alcorn, Mississippi","Comfort","Joe","1917-07-18T00:00:00"
556,644,"Joe Composer",NULL,"Female","2011-03-01T00:00:00","Moldova","Saskatoon","Composer","Joe",NULL
18468,20485,"Giba Conceição",NULL,"Male",NULL,NULL,"Bahia, Brazil","Conceição","Giba",NULL
20640,24390,"Ray Concepcion",NULL,"Male","1932-01-01T00:00:00","Caribbean","Puerto Rico","Concepcion","Ray","1932-12-31T00:00:00"
18547,20565,"Zez Confrey","Edward Elzear Confrey","Male","1895-04-03T00:00:00","Midwestern US","Peru, Illinois","Confrey","Zez","1895-04-03T00:00:00"
1470,1672,"Larry Conley",NULL,"Male","1895-11-29T00:00:00","Midwest US","Keithsburg, IL","Conley","Larry",NULL
881,1015,"Chester Conn","Chester Cohn","Male",NULL,NULL,NULL,"Conn","Chester",NULL
17601,19585,"Will Connell",NULL,"Male",NULL,NULL,NULL,"Connell","Will",NULL
3935,4315,"Reg Connelly",NULL,"Male","1898-01-01T00:00:00","United Kingdom","Buckhurst Hill, Essex, England","Connelly","Reg",NULL
4652,5109,"Chuck Connors","Charles Raymond Connors","Male","1930-01-01T00:00:00","USA","Maysville, Kentucky","Connors","Chuck",NULL
10610,11912,"Willis Conover",NULL,"Male","1920-10-18T00:00:00",NULL,"Buffalo, NY","Conover","Willis","1996-05-17T00:00:00"
3773,4140,"Con Conrad","Conrad K. Dober","Male","1891-06-18T00:00:00","USA","New York, New York","Conrad","Con",NULL
15940,17780,"Bill Conway",NULL,"Male",NULL,NULL,NULL,"Conway","Bill",NULL
9093,10246,"Junior Cook",NULL,"Male","1934-07-22T00:00:00",NULL,"Pensacola, Florida","Cook","Junior","1992-02-03T00:00:00"
12583,14099,"Willie Cook",NULL,"Male","1923-11-11T00:00:00","USA","Tangipahoa, Louisiana","Cook","Willie","1923-11-11T00:00:00"
1040,1208,"Will Marion Cook",NULL,"Male","1869-01-27T00:00:00","Northeast US","Washington, DC","Cook","Will Marion","1869-01-27T00:00:00"
17532,19507,"India Cooke",NULL,"Female",NULL,"San Francisco, CA",NULL,"Cooke","India",NULL
19477,22024,"Bob Cooper",NULL,"Male","1925-12-06T00:00:00","Northeastern US & Western US","Pittsburgh, Pennsylvania (but made his mark on the West Coast)","Cooper","Bob","1925-12-06T00:00:00"
20154,23604,"Buster Cooper","George Cooper","Male","1929-04-04T00:00:00",NULL,"St. Petersburg, FL","Cooper","Buster","1929-04-04T00:00:00"
16248,18122,"Jerome Cooper",NULL,"Male","1946-12-14T00:00:00",NULL,"Chicago, IL","Cooper","Jerome","1946-12-14T00:00:00"
2119,2376,"J. Fred Coots",NULL,"Male","1897-05-02T00:00:00","Northeast US","Brooklyn, NY","Coots","John ",NULL
3530,3888,"Ray Copeland",NULL,"Male","1926-07-17T00:00:00","USA","Norfolk, Virginia","Copeland","Ray",NULL
18781,20906,"Copinha","Copies Nicolino","Male","1910-03-03T00:00:00",NULL,"Sao Paulo, Brazil","Copinha","Copinha","1984-03-04T00:00:00"
5349,5882,"George Coppens",NULL,"Male",NULL,"Europe","The Netherlands","Coppens","George",NULL
4880,5368,"Francis Coppieters",NULL,"Male",NULL,NULL,NULL,"Coppieters","Francis",NULL
18512,20530,"Carlinhos 7 Cordas","Carlos Eduardo Moraes dos Santos, ","Male",NULL,"Brazil",NULL,"Cordas","Carlinhos 7",NULL
1108,1287,"Chick Corea",NULL,"Male","1941-06-12T00:00:00","Northeast US","Chelsea, MA","Corea","Chick",NULL
17071,19020,"Leslie Corley",NULL,"Male",NULL,NULL,NULL,"Corley","Leslie",NULL
8668,9793,"The Corporation (Motown)",NULL,NULL,NULL,NULL,"Detroit, MI","Corporation","The",NULL
10628,11930,"Donald Carrado",NULL,NULL,NULL,NULL,NULL,"Corrado","Donald",NULL
1426,1623,"Willie Bobo",NULL,"Male","1934-02-28T00:00:00","Northeast US","New York, NY","Correa","William",NULL
17880,19869,"D. Corrêa",NULL,NULL,NULL,"Brazil",NULL,"Corrêa","D.",NULL
18784,20909,"André Victor Corrêa",NULL,"Male","1888-06-18T00:00:00",NULL,"Rio de Janeiro, Brazil","Corrêa","André Victor","1948-03-04T00:00:00"
17949,19950,"Djalma Corrêa",NULL,"Male",NULL,"Brazil",NULL,"Corrêa","Djalma",NULL
6357,7194,"George Cory",NULL,NULL,NULL,NULL,NULL,"Cory","George",NULL
2798,3089,"Julie Coryell",NULL,"Female",NULL,NULL,NULL,"Coryell","Julie",NULL
2753,3042,"Larry Coryell",NULL,"Male","1943-04-02T00:00:00","Southern US","Galveston, TX","Coryell","Larry",NULL
2872,3164,"Sam Coslow",NULL,"Male","1902-12-27T00:00:00","Northeast US","New York, NY","Coslow","Sam",NULL
4473,4914,"Vladimir Cosma",NULL,"Male","1940-04-13T00:00:00","Europe","Bucharest, Romania","Cosma","Vladimir",NULL
6382,7220,"Eddie Costa",NULL,"Male","1930-08-14T00:00:00",NULL,"Atlas, PA","Costa","Eddie","1962-07-28T00:00:00"
18290,20304,"Yamandu Costa",NULL,"Male","1980-01-24T00:00:00",NULL,"Passo Fundo, Rio Grande do Sul, Brazil","Costa","Yamandu","1980-01-24T00:00:00"
17698,19684,"Porfirio Costa",NULL,"Male",NULL,"Brazil",NULL,"Costa","Porfirio",NULL
9763,11019,"Benny Cotton",NULL,"Male",NULL,NULL,NULL,"Cotton","Benny",NULL
18834,20982,"Vic Coulsen","Victor Coulsen, Victor Coulson","Male",NULL,NULL,NULL,"Coulsen","Vic",NULL
2395,2667,"Curtis Counce",NULL,"Male","1926-01-23T00:00:00","Midwest US","Kansas City, MO","Counce","Curtis",NULL
7533,8573,"Harold Courlander",NULL,"Male","1908-09-18T00:00:00","USA","Indianapolis, Indiana","Courlander","Harold","1908-09-18T00:00:00"
9521,10763,"Don Covay","Donald Randolph","Male","1938-03-24T00:00:00",NULL,"Orangeburg, SC","Covay","Don ","1938-03-24T00:00:00"
3707,4070,"Terry Cox","Terrence William Harvey Cox","Male","1937-03-13T00:00:00","United Kingdom","High Wycombe, Buckinghamshire","Cox","Terry",NULL
3712,4075,"Gary Cox",NULL,"Male",NULL,"United Kingdom",NULL,"Cox","Gary",NULL
9225,10447,"Richie Crabtree",NULL,"Male",NULL,NULL,NULL,"Crabtree","Richie",NULL
9231,10453,"Robert Craig Wright","R. Wright/Bob Wright","Male","1914-09-25T00:00:00",NULL,"Daytona, Florida","Craig","Robert","2005-07-27T00:00:00"
4391,4822,"Ray Crane",NULL,"Male","1930-10-31T00:00:00","United Kingdom","Skegness, Lincolnshire, England","Crane","Ray",NULL
127,139,"Bob Cranshaw","Melbourne Robert Cranshaw","Male","1932-12-10T00:00:00","USA","Evanston, Illinois","Cranshaw","Bob",NULL
21003,25015,"Sonny Craven","Luther Craven","Male",NULL,NULL,NULL,"Craven","Sonny",NULL
7017,8011,"Jimmy Crawford",NULL,"Male","1910-01-14T00:00:00",NULL,"Memphis, TN","Crawford","Jimmy","1980-01-28T00:00:00"
17355,19318,"Wilton Crawley",NULL,"Male","1900-01-01T00:00:00","Southern US","Virginia","Crawley","Wilton","1900-12-31T00:00:00"
6629,7524,"Henry Creamer",NULL,"Male","1892-06-21T00:00:00","New York City","Richmond, VA","Creamer","Henry","1930-10-14T00:00:00"
19813,23085,"John Cresci",NULL,"Male",NULL,NULL,NULL,"Cresci","John",NULL
8730,9859,"Sonny Criss","William Criss",NULL,"1927-10-23T00:00:00","Los Angeles, CA","Memphis, TN","Criss","Sonny","1977-11-19T00:00:00"
4380,4810,"Tony Crombie",NULL,"Male","1925-08-27T00:00:00","United Kingdom","Bishopsgate Hall, London, England","Crombie","Tony",NULL
21033,25047,"Austin Cromer",NULL,"Male",NULL,NULL,NULL,"Cromer","Austin",NULL
9389,10625,"Eli Cronin",NULL,"Male",NULL,NULL,NULL,"Cronin","Eli",NULL
9524,10766,"Steve Cropper","Steve \"The Coloner\" Cropper, Coloner Cropper","Male","1941-10-21T00:00:00",NULL,"Dora, MO","Cropper","Steve","1941-10-21T00:00:00"
11527,12871,"Bing Crosby","Harry Lillis Crosby","Male","1903-05-03T00:00:00","USA","Tacoma, Washington","Crosby","Bing","1903-05-03T00:00:00"
9604,10852,"Harper Crosby","Harper Cosby","Male",NULL,NULL,NULL,"Crosby","Harper",NULL
6356,7193,"Douglass Cross",NULL,NULL,NULL,NULL,NULL,"Cross","Douglass",NULL
10921,12234,"Gay Crosse",NULL,"Male",NULL,NULL,NULL,"Crosse","Gay",NULL
948,1092,"Bruno Crovetto",NULL,"Male",NULL,"Europe","Italy","Crovetto","Bruno",NULL
12871,14412,"Thomas Crump",NULL,"Male",NULL,NULL,NULL,"Crump","Thomas",NULL
734,838,"Carmel Crunk","C. Crunk",NULL,"1000-01-01T00:00:00","Los Angeles, California",NULL,"Crunk","Carmel",NULL
16012,17866,"Darcy Cruz",NULL,"Male",NULL,"South America","Brazil","Cruz","Darcy",NULL
6993,7980,"Helmuth Csucovits",NULL,"Male",NULL,NULL,NULL,"Csucovits","Helmuth",NULL
9555,10801,"Ronnie Cuber",NULL,"Male",NULL,NULL,NULL,"Cuber","Ronnie",NULL
7910,8983,"Johnny Cue",NULL,"Male",NULL,NULL,NULL,"Cue","Johnny",NULL
3209,3543,"John Cue",NULL,"Male",NULL,NULL,NULL,"Cue","John",NULL
15312,17086,"Xavier Cugat",NULL,"Male","1900-01-01T00:00:00",NULL,"Gerona, Spain","Cugat","Xavier","1900-01-01T00:00:00"
20568,24206,"Robert Cuinet",NULL,"Male",NULL,NULL,NULL,"Cuinet","Robert ",NULL
899,1033,"Wendell Culley",NULL,"Male","1906-01-08T00:00:00","Northeast US","Worcester, MA","Culley","Wendell",NULL
9809,11074,"Fred Culliver",NULL,"Male",NULL,NULL,NULL,"Culliver","Fred",NULL
10309,11602,"Robert Cummings",NULL,"Male",NULL,NULL,NULL,"Cummings","Robert",NULL
15887,17715,"Bob Cunningham",NULL,"Male",NULL,NULL,NULL,"Cunningham","Bob",NULL
17609,19593,"Scott Currie",NULL,"Male",NULL,NULL,NULL,"Currie","Scott",NULL
2223,2485,"Ted Curson",NULL,"Male","1935-06-03T00:00:00","Northeast US","Philadelphia, PA","Curson","Theodore",NULL
408,420,"Michael Cuscuna",NULL,"Male","1948-09-20T00:00:00","Northeast US","Stamford, CT","Cuscuna","Michael",NULL
5487,6049,"Andrew Cyrille",NULL,"Male","1939-11-10T00:00:00","USA","Brooklyn, New York","Cyrille","Andrew","1939-11-10T00:00:00"
13579,15186,"D.R.S.",NULL,NULL,NULL,NULL,NULL,"D.R.S.","D.R.S.",NULL
18047,20055,"João da Bahiana","João Machado Guedes","Male","1887-05-17T00:00:00",NULL,"Rio de Janeiro, Brazil","da Bahiana","João","1974-01-12T00:00:00"
17854,19843,"Zeca da Cuíca",NULL,"Male",NULL,"Brazil",NULL,"da Cuíca","Zeca",NULL
18733,20815,"Apolônio da Quixabinha",NULL,"Male",NULL,"Brazil",NULL,"da Quixabinha","Apolônio",NULL
17805,19793,"Zé da Velha",NULL,"Male",NULL,"Brazil",NULL,"da Velha","Zé",NULL
17691,19677,"Martinho da Vila","Martinho José Ferreira","Male","1938-02-12T00:00:00",NULL,"Duas Barras, Brazil","da Vila","Martinho","1938-02-12T00:00:00"
18363,20378,"Zé da Zilda","José Gonçalves","Male","1908-01-06T00:00:00",NULL,"Rio de Janeiro, Brazil","da Zilda","Zé","1954-10-10T00:00:00"
3754,4121,"Ford Dabney",NULL,"Male","1883-03-15T00:00:00","USA","Washington D.C.","Dabney","Ford",NULL
14957,16704,"Dagmar","Virginia Ruth Egnor","Female","1921-11-29T00:00:00","USA","Yawkey, West Virginia","Dagmar","Dagmar","1921-11-29T00:00:00"
14279,15934,"Bert Dahlander",NULL,"Male","1928-05-13T00:00:00",NULL,"Göteborg, Sweden","Dahlander","Bert","2011-06-06T00:00:00"
7713,8770,"Nils-Bertil Dahlander","Bert Dale","Male","1928-05-13T00:00:00","Scandinavia","Molndal, Sweden","Dahlander","Nils-Bertil","1928-05-13T00:00:00"
2849,3140,"Jim Dale","Jim Smith","Male","1935-08-15T00:00:00","United Kingdom","Rothwell, Northamptonshire, England","Dale","Jim",NULL
19377,23088,"Joe Daley",NULL,"Male",NULL,"Midwest, USA",NULL,"Daley","Joe Lee",NULL
19377,23088,"Joe Daley",NULL,"Male",NULL,"Midwest, USA",NULL,"Daley","Joe Lee",NULL
17598,19582,"Joseph Daley",NULL,"Male",NULL,NULL,NULL,"Daley","Joseph",NULL
18717,20799,"Anchieta Dali",NULL,"Male",NULL,NULL,"Tacaratu, Brazil","Dali","Anchieta",NULL
20569,24207,"Daniel Dall'Olmo","Daniel Dallolmo","Male",NULL,NULL,NULL,"Dall'Olmo","Daniel",NULL
72,84,"Tadd Dameron",NULL,"Male","1917-02-21T00:00:00","USA","Cleveland, Ohio","Dameron","Tadd","1917-02-21T00:00:00"
17479,19448,"Paolo Damiani",NULL,"Male",NULL,NULL,"Rome, Italy","Damiani","Paolo",NULL
9582,10828,"Stanley Dance",NULL,"Male","1910-09-15T00:00:00","England; Connecticut; CA","Braintree, Essex","Dance","Stanley","1999-02-23T00:00:00"
4697,5157,"Eddie Daniels",NULL,"Male","1941-10-19T00:00:00","USA","New York, New York","Daniels","Eddie",NULL
6241,7055,"Charles N. Daniels","Neil Moret, Jules Lemare, L'Albert, Paul Bertrand, Julian Strauss, Sidney Carter, Chas. N. Daniels","Male",NULL,NULL,NULL,"Daniels","Charles N.",NULL
11606,12954,"Palle Danielsson",NULL,"Male","1946-10-15T00:00:00",NULL,"Stockholm, Sweden","Danielsson","Palle","1946-10-15T00:00:00"
18719,20801,"Zé Dantas","José de Sousa Dantas Filho","Male","1921-02-27T00:00:00",NULL,"Carnaíba, Brazil","Dantas","Zé","1962-03-11T00:00:00"
13925,15549,"Mario Daone",NULL,"Male",NULL,NULL,NULL,"Daone","Mario",NULL
18677,20736,"Don Darcy","John Arcesi, Johnny Darcy, Don D'Arcy","Male","1917-02-11T00:00:00","Mid-Atlantic US","Sayre, Pennsylvania","Darcy","Don","1917-02-11T00:00:00"
18677,20736,"Don Darcy",NULL,"Male",NULL,NULL,NULL,"Darcy","Don",NULL
16819,18736,"Joe Darion",NULL,"Male","1917-01-30T00:00:00","Northeast US","New York, NY","Darion","Joe","1917-01-30T00:00:00"
14316,15973,"Jerome Darr",NULL,NULL,"1910-12-21T00:00:00",NULL,"Baltimore, MD","Darr","Jerome","1986-10-29T00:00:00"
4553,5004,"John Darville",NULL,"Male",NULL,NULL,NULL,"Darville","John",NULL
176,188,"Charles Darwin","Chuck",NULL,"1799-07-04T00:00:00",NULL,NULL,"Darwin","Charles",NULL
17470,19439,"Carlo Actis Dato",NULL,"Male","1952-03-21T00:00:00",NULL,"Turin, Italy","Dato","Carlo Actis","1952-03-21T00:00:00"
8975,10125,"Doc Daugherty",NULL,"Male",NULL,NULL,NULL,"Daugherty","Doc ",NULL
6084,6875,"Cow Cow Davenport","Charles Edward Davenport","Male","1894-04-23T00:00:00","Alabama","Anniston, Alabama","Davenport","Cow Cow","1955-12-03T00:00:00"
9313,10539,"Hal David",NULL,NULL,"1921-05-25T00:00:00",NULL,"New York, New York","David","Hal","2012-09-01T00:00:00"
2124,2381,"Mack David",NULL,"Male","1912-07-05T00:00:00","Northeast US","Brooklyn, NY","David","Mack",NULL
4970,5467,"Jacques David",NULL,NULL,NULL,NULL,NULL,"David","Jacques",NULL
20739,24513,"Joel Davie",NULL,"Male",NULL,NULL,NULL,"Davie","Joel",NULL
11608,12956,"Dennis Russell Davies ",NULL,"Male","1944-04-16T00:00:00",NULL,"Toledo, OH","Davies","Dennis","1944-04-16T00:00:00"
12761,14290,"Frank Davilla","Paquito","Male",NULL,NULL,NULL,"Davilla","Frank",NULL
5591,6157,"Horace Davis",NULL,NULL,NULL,NULL,NULL,"Davis","Horace",NULL
265,277,"Steve Davis",NULL,"Male","1901-01-01T00:00:00",NULL,NULL,"Davis","Steve",NULL
4701,5161,"George Davis",NULL,"Male","1938-03-30T00:00:00","USA","New Orleans, Louisiana","Davis","George",NULL
2585,2867,"Nathan Davis",NULL,"Male","1931-02-15T00:00:00","Midwest, US","Kansas City, KS","Davis","Nathan",NULL
2843,3134,"Wild Bill Davis",NULL,"Male","1918-11-24T00:00:00","Southern US","Glasgow, MO","Davis","William",NULL
7482,8521,"Benny Davis",NULL,"Male","1895-08-21T00:00:00","USA","New York, New York","Davis","Benny","1895-08-21T00:00:00"
9151,10314,"Richard Davis",NULL,"Male","1930-04-14T00:00:00","New York, NY; Madison, WI","Chicago, IL","Davis","Richard","1930-04-14T00:00:00"
2611,2893,"Richard Davis",NULL,NULL,"1930-04-15T00:00:00","Midwest, US","Chicago, IL","Davis","Richard",NULL
10304,11597,"Danny Davis",NULL,"Male",NULL,NULL,NULL,"Davis","Danny",NULL
1879,2131,"Walter Davis Jr.",NULL,"Male","1932-09-02T00:00:00","Southeast US","Richmond, VA","Davis","Walter",NULL
3111,3442,"Charles Davis","Charlie Davis","Male","1933-05-20T00:00:00","Southern US and Midwest","Goodman, MI","Davis","Charles",NULL
10609,11911,"Kenny Davis",NULL,"Male","1961-09-04T00:00:00",NULL,NULL,"Davis","Kenny","1961-09-04T00:00:00"
1242,1430,"Jimmy Davis",NULL,"Male",NULL,NULL,NULL,"Davis","Jimmy",NULL
10626,11928,"Steve Davis ","Sayeed","Male",NULL,NULL,NULL,"Davis","Steve",NULL
16205,18074,"Thulani Davis",NULL,"Female",NULL,NULL,NULL,"Davis","Thulani",NULL
607,699,"Eddie \"Lockjaw\" Davis","Lockjaw, Jaws","Male","1922-03-02T00:00:00","Northeast US","New York, NY","Davis","Eddie",NULL
432,444,"Art Davis",NULL,"Male","1934-12-05T00:00:00","Northeast US","Harrisburg, PA","Davis","Art",NULL
1064,1234,"Miles Davis",NULL,"Male","1926-05-26T00:00:00",NULL,"Alton, Illinois","Davis","Miles",NULL
13966,15590,"Doris Davis",NULL,NULL,NULL,NULL,NULL,"Davis","Doris",NULL
2276,2539,"Jimmie Davis",NULL,"Male","1899-09-11T00:00:00","Southern US","Quitman, LA","Davis","Jimmie ",NULL
12835,14372,"Wild Bill Davison","William Edward Davison","Male","1906-01-05T00:00:00","USA","Defiance, Ohio","Davison","Wild Bill","1906-01-05T00:00:00"
13905,15529,"Bob Dawes",NULL,"Male",NULL,NULL,NULL,"Dawes","Bob",NULL
4402,4833,"Alan Dawson",NULL,"Male","1929-07-14T00:00:00","USA","Marietta, Pennsylvania","Dawson","Alan",NULL
16541,18437,"Talib Dawud","Al Barrymore","Male","1923-01-26T00:00:00",NULL,NULL,"Dawud","Talib","1923-01-26T00:00:00"
18199,20211,"Zequinha de Abreu",NULL,"Male","1890-09-19T00:00:00",NULL,"Sao Paulo, Brazil","de Abreu","Zequinha","1935-01-22T00:00:00"
6168,6968,"Maguinho de Alcantara","Maguinho","Male",NULL,NULL,NULL,"de Alcantara","Maguinho",NULL
18045,20053,"Mauro de Almeida",NULL,"Male","1882-01-22T00:00:00",NULL,"Rio de Janeiro, Brazil","de Almeida","Mauro","1956-07-19T00:00:00"
17704,19690,"Hianto de Almeida","Hianto Ramalho de Almeida Rodrigues","Male","1923-02-06T00:00:00",NULL,"Brazil","de Almeida","Hianto","1964-09-27T00:00:00"
18179,20191,"João de Barro","Braguinha, Carlos Alberto Ferreira Braga","Male","1907-03-29T00:00:00","Brazil",NULL,"de Barro","João","2006-12-24T00:00:00"
18293,20307,"Raul de Barros","Raul Machado de Barros","Male","1915-11-25T00:00:00",NULL,"Rio de Janeiro, Brazil","de Barros","Raul","2009-06-08T00:00:00"
3457,3807,"Theo de Barros","Theo","Male",NULL,"South America","Brasil","de Barros","Theo",NULL
4639,5096,"Egbert De Bloeme",NULL,"Male",NULL,NULL,NULL,"De Bloeme","Egbert",NULL
17832,19820,"Nanico de Brito","Carlos \"Nanico\" de Brito","Male",NULL,"Brazil",NULL,"de Brito","Nanico",NULL
4598,5052,"Frederico de Brito",NULL,"Male",NULL,"Portugal",NULL,"de Brito","Frederico",NULL
16816,18733,"Manuel de Falla","Manuel de Falla y Matheu","Male","2013-11-23T00:00:00","Western Europe","Cadiz, Spain","de Falla","Manuel","2013-11-23T00:00:00"
16475,18369,"Voltaire De Faut","Volly De Faut","Male","1904-03-14T00:00:00","Southern US","Little Rock, Arkansas","De Faut","Voltaire","1904-03-14T00:00:00"
4680,5139,"Rein De Graaff",NULL,"Male","1942-10-24T00:00:00","Europe","Groningen, The Netherlands","De Graaff","Rein",NULL
7755,8815,"Eddie de Haas",NULL,"Male","1930-02-21T00:00:00","Pacific Rim","Bandoeng, Java, Indonesia","de Haas","Eddie","1930-02-21T00:00:00"
816,939,"Phil De Lancie",NULL,"Male",NULL,NULL,NULL,"De Lancie","Phil",NULL
14947,16694,"Milton De Lugg",NULL,"Male","1918-12-02T00:00:00","USA","Los Angeles, California","De Lugg","Milton ","1918-12-02T00:00:00"
4605,5061,"Luiz de Macedo",NULL,"Male",NULL,NULL,NULL,"De Macedo","Luiz",NULL
18053,20061,"Anacleto de Medeiros","Augusto Anacleto de Medeiros","Male","1866-07-13T00:00:00",NULL,"Rio de Janeiro, Brazil","de Medeiros","Anacleto","1907-08-14T00:00:00"
4595,5049,"Thiago de Mello",NULL,"Male","1933-01-01T00:00:00","Brazil","Barreinha (exact month/day of birth can't be found)","De Mello","Thiago",NULL
2884,3176,"Vinícius de Moraes",NULL,"Male","1913-01-01T00:00:00","South America","Rio De Janeiro, Brazil","de Moraes","Vinícius",NULL
18706,20787,"Jerimum de Olinda",NULL,"Male",NULL,"Brazil",NULL,"de Olinda","Jerimum",NULL
18113,20122,"Sidney De Paris",NULL,"Male","1905-05-30T00:00:00","Midwestern US","Crawfordsville, Indiana","De Paris","Sidney","1905-05-30T00:00:00"
17401,19367,"Wilbur de Paris",NULL,"Male","1900-01-11T00:00:00","Midwest US","Crawfordsville, Indiana","de Paris","Wilbur","1900-01-11T00:00:00"
17692,19678,"Rosinha de Valença","Maria Rosa Canelas","Female","1941-07-30T00:00:00",NULL,"Valença, Rio de Janeiro, Brazil","de Valença","Rosinha","2004-06-10T00:00:00"
2485,2762,"Michel de Villers",NULL,"Male",NULL,NULL,NULL,"de Villers","Michel",NULL
15472,17258,"Antonio De Vita",NULL,"Male","1932-01-01T00:00:00","Western Europe","Italy","De Vita","Antonio","1932-01-01T00:00:00"
13256,14848,"John Deagun",NULL,"Male",NULL,NULL,NULL,"Deagun","John",NULL
10377,11676,"Bill DeArango",NULL,"Male","1921-09-20T00:00:00","USA","Cleveland, Ohio","DeArango","Bill ","1921-09-20T00:00:00"
4614,5071,"Norberto DeAraujo",NULL,"Male",NULL,"Portugal",NULL,"DeAraujo","Norberto",NULL
2177,2436,"Spanky DeBrest","Jimmy","Male","1937-04-24T00:00:00","Northeast US","Philadelphia, PA","DeBrest","James",NULL
1539,1753,"Jimmy \"Spanky\" DeBrest",NULL,"Male","1937-04-24T00:00:00","Northeast US","Philadelphia, PA","DeBrest","Jimmy",NULL
17209,19165,"Santi Debriano",NULL,"Male","1955-01-01T00:00:00","Brooklyn, NY","Panama","Debriano","Santi","1955-01-01T00:00:00"
4168,4565,"Claude Debussy",NULL,"Male","1862-08-22T00:00:00","Europe","Saint-Germain-en-Laye, France","Debussy","Claude",NULL
3011,3326,"Bert Decoteaux",NULL,"Male",NULL,NULL,NULL,"Decoteaux","Bert",NULL
